id_rs,rumah_sakit,tipe_rs,nama,ulasan,ulasan_casefolding,ulasan_tokenisasi,ulasan_normalisasi,ulasan_stopwords,ulasan_lemmatize,tokens,sentiment_score,sentiment,emotion_scores,emotion
3374823,RS Hermina Pandanaran,C,Aziz Oktasari Sihana,"Pelayanan selama melahirkan di RS Hermina Pandanaran memuaskan. Mulai dari dokter sp.og, dokter anak, bu bidan dan perawatnya pelayanannya baik. Informasinya jelas dan setiap kali kontrol diingatkan by wa. Jd ga kelupaan lagi, tinggal ngisi link, ga perlu dtg ke pendaftaran lagi jd lebih efisien waktu",pelayanan selama melahirkan di rs hermina pandanaran memuaskan mulai dari dokter sp og dokter anak bu bidan dan perawatnya pelayanannya baik informasinya jelas dan setiap kali kontrol diingatkan by wa jd ga kelupaan lagi tinggal ngisi link ga perlu dtg ke pendaftaran lagi jd lebih efisien waktu,"['pelayanan', 'selama', 'melahirkan', 'di', 'rs', 'hermina', 'pandanaran', 'memuaskan', 'mulai', 'dari', 'dokter', 'sp', 'og', 'dokter', 'anak', 'bu', 'bidan', 'dan', 'perawatnya', 'pelayanannya', 'baik', 'informasinya', 'jelas', 'dan', 'setiap', 'kali', 'kontrol', 'diingatkan', 'by', 'wa', 'jd', 'ga', 'kelupaan', 'lagi', 'tinggal', 'ngisi', 'link', 'ga', 'perlu', 'dtg', 'ke', 'pendaftaran', 'lagi', 'jd', 'lebih', 'efisien', 'waktu']","['pelayanan', 'selama', 'melahirkan', 'di', 'rumah sakit', 'hermina', 'pandanaran', 'memuaskan', 'mulai', 'dari', 'dokter', 'sp', 'og', 'dokter', 'anak', 'bu', 'bidan', 'dan', 'perawatnya', 'pelayanannya', 'baik', 'informasinya', 'jelas', 'dan', 'setiap', 'kali', 'kontrol', 'diingatkan', 'by', 'wa', 'jadi', 'tidak', 'kelupaan', 'lagi', 'tinggal', 'mengisi', 'link', 'tidak', 'perlu', 'datang', 'ke', 'pendaftaran', 'lagi', 'jadi', 'lebih', 'efisien', 'waktu']","['pelayanan', 'melahirkan', 'hermina', 'pandanaran', 'memuaskan', 'sp', 'og', 'anak', 'bu', 'bidan', 'perawatnya', 'pelayanannya', 'informasinya', 'kali', 'kontrol', 'by', 'kelupaan', 'tinggal', 'mengisi', 'link', 'pendaftaran', 'efisien']","['layan', 'lahir', 'hermina', 'pandanaran', 'muas', 'sp', 'og', 'anak', 'bu', 'bidan', 'awat', 'layan', 'informasi', 'kali', 'kontrol', 'by', 'lupa', 'tinggal', 'isi', 'link', 'daftar', 'efisien']","['layan', 'lahir', 'hermina', 'pandanaran', 'muas', 'sp', 'og', 'anak', 'bu', 'bidan', 'awat', 'layan', 'informasi', 'kali', 'kontrol', 'by', 'lupa', 'tinggal', 'isi', 'link', 'daftar', 'efisien']",1,netral,"{'anger': 0, 'anticipation': 3, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 0, 'trust': 6}",trust
3374824,RS Hermina Pandanaran,C,Bunga 07,"Kecewa sama salah satu dokter sp.A (laki-laki), maaf ya tidak ramah, apa lg senyum dan terkesan sprt memarahi ortu pasien, menurut sy sih msh wajar2 saja ya klo baru jd ortu msh bnyk hal yg salah dalam membesarkan dan mendidik anak😌 …",kecewa sama salah satu dokter sp a laki laki maaf ya tidak ramah apa lg senyum dan terkesan sprt memarahi ortu pasien menurut sy sih msh wajar saja ya klo baru jd ortu msh bnyk hal yg salah dalam membesarkan dan mendidik anak,"['kecewa', 'sama', 'salah', 'satu', 'dokter', 'sp', 'a', 'laki', 'laki', 'maaf', 'ya', 'tidak', 'ramah', 'apa', 'lg', 'senyum', 'dan', 'terkesan', 'sprt', 'memarahi', 'ortu', 'pasien', 'menurut', 'sy', 'sih', 'msh', 'wajar', 'saja', 'ya', 'klo', 'baru', 'jd', 'ortu', 'msh', 'bnyk', 'hal', 'yg', 'salah', 'dalam', 'membesarkan', 'dan', 'mendidik', 'anak']","['kecewa', 'sama', 'salah', 'satu', 'dokter', 'sp', 'a', 'laki', 'laki', 'maaf', 'ya', 'tidak', 'ramah', 'apa', 'lagi', 'senyum', 'dan', 'terkesan', 'seperti', 'memarahi', 'orang tua', 'pasien', 'menurut', 'saya', 'sih', 'masih', 'wajar', 'saja', 'ya', 'kalau', 'baru', 'jadi', 'orang tua', 'masih', 'banyak', 'hal', 'yang', 'salah', 'dalam', 'membesarkan', 'dan', 'mendidik', 'anak']","['kecewa', 'salah', 'sp', 'a', 'laki', 'laki', 'maaf', 'ramah', 'senyum', 'terkesan', 'memarahi', 'orang tua', 'wajar', 'orang tua', 'salah', 'membesarkan', 'mendidik', 'anak']","['kecewa', 'salah', 'sp', 'a', 'laki', 'laki', 'maaf', 'ramah', 'senyum', 'kes', 'parah', 'orang', 'tua', 'wajar', 'orang', 'tua', 'salah', 'besar', 'didik', 'anak']","['kecewa', 'salah', 'sp', 'a', 'laki', 'laki', 'maaf', 'ramah', 'senyum', 'kes', 'parah', 'orang', 'tua', 'wajar', 'orang', 'tua', 'salah', 'besar', 'didik', 'anak']",-26,negatif,"{'anger': 4, 'anticipation': 1, 'disgust': 1, 'fear': 3, 'joy': 1, 'sadness': 4, 'surprise': 1, 'trust': 3}",anger
3374827,RS Hermina Pandanaran,C,Meilana Hidayah,"Terakhir Lahiran disini. Alhamdulillah full cover bpjs untuk persalinan sc eracs.
2-3 hari inap langsung pulang. …",terakhir lahiran disini alhamdulillah full cover bpjs untuk persalinan sc eracs hari inap langsung pulang,"['terakhir', 'lahiran', 'disini', 'alhamdulillah', 'full', 'cover', 'bpjs', 'untuk', 'persalinan', 'sc', 'eracs', 'hari', 'inap', 'langsung', 'pulang']","['terakhir', 'lahiran', 'di sini', 'alhamdulillah', 'full', 'cover', 'badan penyelenggara jaminan sosial', 'untuk', 'persalinan', 'sc', 'eracs', 'hari', 'inap', 'langsung', 'pulang']","['lahiran', 'di sini', 'alhamdulillah', 'full', 'cover', 'badan penyelenggara jaminan sosial', 'persalinan', 'sc', 'eracs', 'inap', 'langsung', 'pulang']","['lahir', 'di', 'sini', 'alhamdulillah', 'full', 'cover', 'badan', 'selenggara', 'jamin', 'sosial', 'salin', 'sc', 'eracs', 'inap', 'langsung', 'pulang']","['lahir', 'di', 'sini', 'alhamdulillah', 'full', 'cover', 'badan', 'selenggara', 'jamin', 'sosial', 'salin', 'sc', 'eracs', 'inap', 'langsung', 'pulang']",12,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374828,RS Hermina Pandanaran,C,ninditya bagus,Pelayanan bagus,pelayanan bagus,"['pelayanan', 'bagus']","['pelayanan', 'bagus']","['pelayanan', 'bagus']","['layan', 'bagus']","['layan', 'bagus']",2,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 1}",anticipation
3374829,RS Hermina Pandanaran,C,Iwan Prasetyo,Pelayanan memuaskan dan responnya cepat,pelayanan memuaskan dan responnya cepat,"['pelayanan', 'memuaskan', 'dan', 'responnya', 'cepat']","['pelayanan', 'memuaskan', 'dan', 'responnya', 'cepat']","['pelayanan', 'memuaskan', 'responnya', 'cepat']","['layan', 'muas', 'responnya', 'cepat']","['layan', 'muas', 'responnya', 'cepat']",5,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374830,RS Hermina Pandanaran,C,Yanuar Sriwidyatmoko,"Pelayanannya ramah dan memuaskan
👍👍👍 …",pelayanannya ramah dan memuaskan,"['pelayanannya', 'ramah', 'dan', 'memuaskan']","['pelayanannya', 'ramah', 'dan', 'memuaskan']","['pelayanannya', 'ramah', 'memuaskan']","['layan', 'ramah', 'muas']","['layan', 'ramah', 'muas']",7,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374832,RS Hermina Pandanaran,C,tasya faradilla,"Walaupun tipe c ngga rekomendasi deh, mending RS Roemani atau RS Pantiwilasa",walaupun tipe c ngga rekomendasi deh mending rs roemani atau rs pantiwilasa,"['walaupun', 'tipe', 'c', 'ngga', 'rekomendasi', 'deh', 'mending', 'rs', 'roemani', 'atau', 'rs', 'pantiwilasa']","['walaupun', 'tipe', 'c', 'tidak', 'rekomendasi', 'deh', 'mending', 'rumah sakit', 'roemani', 'atau', 'rumah sakit', 'pantiwilasa']","['tipe', 'c', 'rekomendasi', 'deh', 'mending', 'roemani', 'pantiwilasa']","['tipe', 'c', 'rekomendasi', 'deh', 'mending', 'roemani', 'pantiwilasa']","['tipe', 'c', 'rekomendasi', 'deh', 'mending', 'roemani', 'pantiwilasa']",-1,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374833,RS Hermina Pandanaran,C,Hinsa Wahyu,Terima kasih atas pelayanan persalinan yg memuaskan. Dokter Prima idola sabar banget. Smua petugas dan staf ramah..,terimakasih atas pelayanan persalinan yg memuaskan dokter prima idola sabar banget smua petugas dan staf ramah,"['terimakasih', 'atas', 'pelayanan', 'persalinan', 'yg', 'memuaskan', 'dokter', 'prima', 'idola', 'sabar', 'banget', 'smua', 'petugas', 'dan', 'staf', 'ramah']","['terimakasih', 'atas', 'pelayanan', 'persalinan', 'yang', 'memuaskan', 'dokter', 'prima', 'idola', 'sabar', 'banget', 'semua', 'petugas', 'dan', 'staf', 'ramah']","['terimakasih', 'pelayanan', 'persalinan', 'memuaskan', 'prima', 'idola', 'sabar', 'banget', 'petugas', 'staf', 'ramah']","['terimakasih', 'layan', 'salin', 'muas', 'prima', 'idola', 'sabar', 'banget', 'tugas', 'staf', 'ramah']","['terimakasih', 'layan', 'salin', 'muas', 'prima', 'idola', 'sabar', 'banget', 'tugas', 'staf', 'ramah']",18,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 2}",trust
3374835,RS Hermina Pandanaran,C,RevUp Management,"Tidak ada stop kontak untuk ruang tunggu di lt. 3, hanya ada di rawat jalan eksekutif lt. 2, itu pun dgn model charger station yg bikin kabel harus nekuk bgt. Musholla yg kecil, toilet yg hanya ada di lt. 2 😢😂 ... So much to improve! Mngkn manajemen building blm memikirkan POV pengunjung …",tidak ada stop kontak untuk ruang tunggu di lt hanya ada di rawat jalan eksekutif lt itu pun dgn model charger station yg bikin kabel harus nekuk bgt musholla yg kecil toilet yg hanya ada di lt so much to improve mngkn manajemen building blm memikirkan pov pengunjung,"['tidak', 'ada', 'stop', 'kontak', 'untuk', 'ruang', 'tunggu', 'di', 'lt', 'hanya', 'ada', 'di', 'rawat', 'jalan', 'eksekutif', 'lt', 'itu', 'pun', 'dgn', 'model', 'charger', 'station', 'yg', 'bikin', 'kabel', 'harus', 'nekuk', 'bgt', 'musholla', 'yg', 'kecil', 'toilet', 'yg', 'hanya', 'ada', 'di', 'lt', 'so', 'much', 'to', 'improve', 'mngkn', 'manajemen', 'building', 'blm', 'memikirkan', 'pov', 'pengunjung']","['tidak', 'ada', 'stop', 'kontak', 'untuk', 'ruang', 'tunggu', 'di', 'lt', 'hanya', 'ada', 'di', 'rawat', 'jalan', 'eksekutif', 'lt', 'itu', 'pun', 'dengan', 'model', 'charger', 'station', 'yang', 'bikin', 'kabel', 'harus', 'nekuk', 'banget', 'musala', 'yang', 'kecil', 'toilet', 'yang', 'hanya', 'ada', 'di', 'lt', 'sok', 'much', 'to', 'improve', 'mungkin', 'manajemen', 'building', 'belum', 'memikirkan', 'pov', 'pengunjung']","['stop', 'kontak', 'ruang', 'tunggu', 'lt', 'jalan', 'eksekutif', 'lt', 'model', 'charger', 'station', 'kabel', 'nekuk', 'banget', 'musala', 'toilet', 'lt', 'sok', 'much', 'to', 'improve', 'manajemen', 'building', 'memikirkan', 'pov', 'pengunjung']","['stop', 'kontak', 'ruang', 'tunggu', 'lt', 'jalan', 'eksekutif', 'lt', 'model', 'charger', 'station', 'kabel', 'nekuk', 'banget', 'musala', 'toilet', 'lt', 'sok', 'much', 'to', 'improve', 'manajemen', 'building', 'pikir', 'pov', 'unjung']","['stop', 'kontak', 'ruang', 'tunggu', 'lt', 'jalan', 'eksekutif', 'lt', 'model', 'charger', 'station', 'kabel', 'nekuk', 'banget', 'musala', 'toilet', 'lt', 'sok', 'much', 'to', 'improve', 'manajemen', 'building', 'pikir', 'pov', 'unjung']",-7,negatif,"{'anger': 0, 'anticipation': 2, 'disgust': 1, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 0, 'trust': 0}",anticipation
3374836,RS Hermina Pandanaran,C,diyah widiyanti,Antri Farmasi terlalu lama.. mungkin perlu evaluasi dan perbaikan prosesnya biar antrian tidak terlalu panjang.. butuh banyak waktu hanya untuk menunggu dipanggil.. semoga kedepannya bisa lebih baik..,antri farmasi terlalu lama mungkin perlu evaluasi dan perbaikan prosesnya biar antrian tidak terlalu panjang butuh banyak waktu hanya untuk menunggu dipanggil semoga kedepannya bisa lebih baik,"['antri', 'farmasi', 'terlalu', 'lama', 'mungkin', 'perlu', 'evaluasi', 'dan', 'perbaikan', 'prosesnya', 'biar', 'antrian', 'tidak', 'terlalu', 'panjang', 'butuh', 'banyak', 'waktu', 'hanya', 'untuk', 'menunggu', 'dipanggil', 'semoga', 'kedepannya', 'bisa', 'lebih', 'baik']","['antre', 'farmasi', 'terlalu', 'lama', 'mungkin', 'perlu', 'evaluasi', 'dan', 'perbaikan', 'prosesnya', 'biar', 'antrean', 'tidak', 'terlalu', 'panjang', 'butuh', 'banyak', 'waktu', 'hanya', 'untuk', 'menunggu', 'dipanggil', 'semoga', 'kedepannya', 'bisa', 'lebih', 'baik']","['antre', 'farmasi', 'evaluasi', 'perbaikan', 'prosesnya', 'antrean', 'butuh', 'menunggu', 'dipanggil', 'semoga', 'kedepannya']","['antre', 'farmasi', 'evaluasi', 'baik', 'proses', 'antre', 'butuh', 'tunggu', 'panggil', 'moga', 'depan']","['antre', 'farmasi', 'evaluasi', 'baik', 'proses', 'antre', 'butuh', 'tunggu', 'panggil', 'moga', 'depan']",-3,negatif,"{'anger': 0, 'anticipation': 2, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 1}",anticipation
3374837,RS Hermina Pandanaran,C,Catur Andhi Restu Nugroho,"Kenapa ya kalau pasien dg BPJS ruang tunggunya selalu panas beda dg poly executif, bukanya rumah sakit harusnya pasien itu nyaman meskipun dlm antrian panjang... Kasihan...BPJS oh BPJS..",kenapa ya kalau pasien dg bpjs ruang tunggunya selalu panas beda dg poly executif bukanya rumahsakit harusnya pasien itu nyaman meskipun dlm antrian panjang kasihan bpjs oh bpjs,"['kenapa', 'ya', 'kalau', 'pasien', 'dg', 'bpjs', 'ruang', 'tunggunya', 'selalu', 'panas', 'beda', 'dg', 'poly', 'executif', 'bukanya', 'rumahsakit', 'harusnya', 'pasien', 'itu', 'nyaman', 'meskipun', 'dlm', 'antrian', 'panjang', 'kasihan', 'bpjs', 'oh', 'bpjs']","['kenapa', 'ya', 'kalau', 'pasien', 'dengan', 'badan penyelenggara jaminan sosial', 'ruang', 'tunggunya', 'selalu', 'panas', 'beda', 'dengan', 'poli', 'executif', 'bukanya', 'rumahsakit', 'harusnya', 'pasien', 'itu', 'nyaman', 'meskipun', 'dalam', 'antrean', 'panjang', 'kasihan', 'badan penyelenggara jaminan sosial', 'oh', 'badan penyelenggara jaminan sosial']","['badan penyelenggara jaminan sosial', 'ruang', 'tunggunya', 'panas', 'beda', 'poli', 'executif', 'bukanya', 'rumahsakit', 'nyaman', 'antrean', 'kasihan', 'badan penyelenggara jaminan sosial', 'oh', 'badan penyelenggara jaminan sosial']","['badan', 'selenggara', 'jamin', 'sosial', 'ruang', 'tunggu', 'panas', 'beda', 'pol', 'executif', 'buka', 'rumahsakit', 'nyaman', 'antre', 'kasihan', 'badan', 'selenggara', 'jamin', 'sosial', 'oh', 'badan', 'selenggara', 'jamin', 'sosial']","['badan', 'selenggara', 'jamin', 'sosial', 'ruang', 'tunggu', 'panas', 'beda', 'pol', 'executif', 'buka', 'rumahsakit', 'nyaman', 'antre', 'kasihan', 'badan', 'selenggara', 'jamin', 'sosial', 'oh', 'badan', 'selenggara', 'jamin', 'sosial']",-6,negatif,"{'anger': 1, 'anticipation': 3, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 1, 'surprise': 0, 'trust': 0}",anticipation
3374839,RS Hermina Pandanaran,C,Ilma Yuni,Pelayananya bagus,pelayananya bagus,"['pelayananya', 'bagus']","['pelayananya', 'bagus']","['pelayananya', 'bagus']","['pelayananya', 'bagus']","['pelayananya', 'bagus']",2,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 1}",anticipation
3374840,RS Hermina Pandanaran,C,Ni'ma Honest,"Pelayanan baik, perawat ramah, staff dll ramah dan murah senyum. Terimakasih hermina",pelayanan baik perawat ramah staff dll ramah dan murah senyum terimakasih hermina,"['pelayanan', 'baik', 'perawat', 'ramah', 'staff', 'dll', 'ramah', 'dan', 'murah', 'senyum', 'terimakasih', 'hermina']","['pelayanan', 'baik', 'perawat', 'ramah', 'staf', 'dan lain lain', 'ramah', 'dan', 'murah', 'senyum', 'terimakasih', 'hermina']","['pelayanan', 'perawat', 'ramah', 'staf', 'dan lain lain', 'ramah', 'murah', 'senyum', 'terimakasih', 'hermina']","['layan', 'awat', 'ramah', 'staf', 'dan', 'lain', 'lain', 'ramah', 'murah', 'senyum', 'terimakasih', 'hermina']","['layan', 'awat', 'ramah', 'staf', 'dan', 'lain', 'lain', 'ramah', 'murah', 'senyum', 'terimakasih', 'hermina']",8,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 3}",trust
3374841,RS Hermina Pandanaran,C,Yuninda Shinta,perawatnya ramahh ramahh mantap bangett 👍👍👍 …,perawatnya ramahh ramahh mantap bangett,"['perawatnya', 'ramahh', 'ramahh', 'mantap', 'bangett']","['perawatnya', 'ramahh', 'ramahh', 'mantap', 'banget']","['perawatnya', 'ramahh', 'ramahh', 'mantap', 'banget']","['awat', 'ramahh', 'ramahh', 'mantap', 'banget']","['awat', 'ramahh', 'ramahh', 'mantap', 'banget']",11,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374842,RS Hermina Pandanaran,C,10_TambahDwi_RSH Pandanaran,Pelayanan bagus ❤️❤️❤️❤️,pelayanan bagus,"['pelayanan', 'bagus']","['pelayanan', 'bagus']","['pelayanan', 'bagus']","['layan', 'bagus']","['layan', 'bagus']",2,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 1}",anticipation
3374846,RS Hermina Pandanaran,C,Cindy Octha,"Kamis, 18 April 2024, pukul 07.50 salah 1 suster lantai 6 bagian pelayanan bener2 ga ada sopan santun. emang beda ya pakai BPJS. di lantai 2 kalo saya pakai umum ramah banget. kalian kerja dibagian pelayanan. bicara baik2 bisa.",kamis april pukul salah suster lantai bagian pelayanan bener ga ada sopan santun emang beda ya pakai bpjs di lantai kalo saya pakai umum ramah banget kalian kerja dibagian pelayanan bicara baik bisa,"['kamis', 'april', 'pukul', 'salah', 'suster', 'lantai', 'bagian', 'pelayanan', 'bener', 'ga', 'ada', 'sopan', 'santun', 'emang', 'beda', 'ya', 'pakai', 'bpjs', 'di', 'lantai', 'kalo', 'saya', 'pakai', 'umum', 'ramah', 'banget', 'kalian', 'kerja', 'dibagian', 'pelayanan', 'bicara', 'baik', 'bisa']","['kamis', 'april', 'pukul', 'salah', 'suster', 'lantai', 'bagian', 'pelayanan', 'benar', 'tidak', 'ada', 'sopan', 'santun', 'memang', 'beda', 'ya', 'pakai', 'badan penyelenggara jaminan sosial', 'di', 'lantai', 'kalau', 'saya', 'pakai', 'umum', 'ramah', 'banget', 'kalian', 'kerja', 'dibagian', 'pelayanan', 'bicara', 'baik', 'bisa']","['kamis', 'april', 'salah', 'suster', 'lantai', 'pelayanan', 'sopan', 'santun', 'beda', 'pakai', 'badan penyelenggara jaminan sosial', 'lantai', 'pakai', 'ramah', 'banget', 'kerja', 'dibagian', 'pelayanan', 'bicara']","['kamis', 'april', 'salah', 'suster', 'lantai', 'layan', 'sopan', 'santun', 'beda', 'pakai', 'badan', 'selenggara', 'jamin', 'sosial', 'lantai', 'pakai', 'ramah', 'banget', 'kerja', 'bagi', 'layan', 'bicara']","['kamis', 'april', 'salah', 'suster', 'lantai', 'layan', 'sopan', 'santun', 'beda', 'pakai', 'badan', 'selenggara', 'jamin', 'sosial', 'lantai', 'pakai', 'ramah', 'banget', 'kerja', 'bagi', 'layan', 'bicara']",-7,negatif,"{'anger': 1, 'anticipation': 0, 'disgust': 0, 'fear': 1, 'joy': 0, 'sadness': 1, 'surprise': 0, 'trust': 1}",anger
3374847,RS Hermina Pandanaran,C,Yuliratri Budiyani,"Pelayanan saat rawat inap bagus. Pelayanan rawat jalan kontrol post opname juga bagus. Terima kasih hermina, terima kasih mbak lian sudah dibantu dalam pengurusan klaim bpjs tk..",pelayanan saat rawat inap bagus pelayanan rawat jalan kontrol post opname juga bagus terimakasih hermina terimakasih mbak lian sudah dibantu dalam pengurusan klaim bpjs tk,"['pelayanan', 'saat', 'rawat', 'inap', 'bagus', 'pelayanan', 'rawat', 'jalan', 'kontrol', 'post', 'opname', 'juga', 'bagus', 'terimakasih', 'hermina', 'terimakasih', 'mbak', 'lian', 'sudah', 'dibantu', 'dalam', 'pengurusan', 'klaim', 'bpjs', 'tk']","['pelayanan', 'saat', 'rawat', 'inap', 'bagus', 'pelayanan', 'rawat', 'jalan', 'kontrol', 'post', 'opname', 'juga', 'bagus', 'terimakasih', 'hermina', 'terimakasih', 'mbak', 'lian', 'sudah', 'dibantu', 'dalam', 'pengurusan', 'klaim', 'badan penyelenggara jaminan sosial', 'tk']","['pelayanan', 'inap', 'bagus', 'pelayanan', 'jalan', 'kontrol', 'post', 'opname', 'bagus', 'terimakasih', 'hermina', 'terimakasih', 'mbak', 'lian', 'dibantu', 'pengurusan', 'klaim', 'badan penyelenggara jaminan sosial', 'tk']","['layan', 'inap', 'bagus', 'layan', 'jalan', 'kontrol', 'post', 'opname', 'bagus', 'terimakasih', 'hermina', 'terimakasih', 'mbak', 'lian', 'bantu', 'urus', 'klaim', 'badan', 'selenggara', 'jamin', 'sosial', 'tk']","['layan', 'inap', 'bagus', 'layan', 'jalan', 'kontrol', 'post', 'opname', 'bagus', 'terimakasih', 'hermina', 'terimakasih', 'mbak', 'lian', 'bantu', 'urus', 'klaim', 'badan', 'selenggara', 'jamin', 'sosial', 'tk']",10,positif,"{'anger': 0, 'anticipation': 2, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 2, 'trust': 2}",anticipation
3374848,RS Hermina Pandanaran,C,Dian Esti,pelayanan sangat bagus,pelayanan sangat bagus,"['pelayanan', 'sangat', 'bagus']","['pelayanan', 'sangat', 'bagus']","['pelayanan', 'bagus']","['layan', 'bagus']","['layan', 'bagus']",2,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 2, 'trust': 1}",joy
3374850,RS Hermina Pandanaran,C,a,Lokasi strategis pelayanan ramah dan dokter komplit berpengalaman,lokasi strategis pelayanan ramah dan dokter komplit berpengalaman,"['lokasi', 'strategis', 'pelayanan', 'ramah', 'dan', 'dokter', 'komplit', 'berpengalaman']","['lokasi', 'strategis', 'pelayanan', 'ramah', 'dan', 'dokter', 'komplit', 'berpengalaman']","['lokasi', 'strategis', 'pelayanan', 'ramah', 'komplit', 'berpengalaman']","['lokasi', 'strategis', 'layan', 'ramah', 'komplit', 'alam']","['lokasi', 'strategis', 'layan', 'ramah', 'komplit', 'alam']",3,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 1}",trust
